시군구,번지,단지명,전용면적,거래금액
경기도 부천시 원종동,207,삼신12,42.34,"20,900"
경기도 부천시 원종동,207,삼신12,42.34,"22,000"
경기도 부천시 원종동,207,삼신12,50.61,"23,500"
경기도 부천시 원종동,207,삼신12,42.34,"21,000"
경기도 부천시 원종동,361-6,삼신아파트-1,39.62,"13,000"
경기도 부천시 원종동,366-3,삼신아파트-2,49.86,"17,000"
경기도 부천시 원종동,366-3,삼신아파트-2,49.86,"18,000"
경기도 부천시 원종동,366-3,삼신아파트-2,43.85,"14,600"
경기도 부천시 원종동,366-3,삼신아파트-2,49.86,"17,800"
경기도 부천시 원종동,363-8,삼일,37.89,"13,500"
경기도 부천시 원종동,363-8,삼일,37.89,"15,000"
경기도 부천시 원종동,227-8,상우,51.84,"26,200"
경기도 부천시 원종동,130-3,성도,41.9,"21,000"
경기도 부천시 원종동,130-3,성도,41.9,"25,500"
경기도 부천시 원종동,206,성지,59.85,"30,000"
경기도 부천시 원종동,200-2,성진리치빌,74.0015,"39,500"
경기도 부천시 원종동,468,세창짜임,77.16,"51,500"
경기도 부천시 원종동,468,세창짜임,77.16,"47,000"
경기도 부천시 원종동,468,세창짜임,77.16,"47,900"
경기도 부천시 원종동,313-4,아이원팰리스,67.75,"34,500"
경기도 부천시 원종동,346-7,엘리하임아파트,58.75,"37,400"
경기도 부천시 원종동,346-7,엘리하임아파트,62.39,"38,400"
경기도 부천시 원종동,346-7,엘리하임아파트,58.75,"36,400"
경기도 부천시 원종동,129-8,영화,120.24,"34,000"
경기도 부천시 원종동,129-8,영화,117.79,"46,700"
경기도 부천시 원종동,129-8,영화,67.98,"33,000"
경기도 부천시 원종동,385-3,온새미로 아파트,58.025,"25,000"
경기도 부천시 원종동,69-18,욱일6차,55.98,"22,500"
경기도 부천시 원종동,69-18,욱일6차,55.98,"23,400"
경기도 부천시 원종동,69-18,욱일6차,55.98,"23,200"
경기도 부천시 원종동,69-18,욱일6차,55.98,"23,500"
경기도 부천시 원종동,69-18,욱일6차,55.98,"23,800"
경기도 부천시 원종동,69-18,욱일6차,55.98,"23,800"
경기도 부천시 원종동,69-18,욱일6차,55.98,"23,500"
경기도 부천시 원종동,69-18,욱일6차,55.98,"24,800"
경기도 부천시 원종동,69-18,욱일6차,55.98,"24,000"
경기도 부천시 원종동,69-18,욱일6차,55.98,"24,000"
경기도 부천시 원종동,69-18,욱일6차,55.98,"25,000"
경기도 부천시 원종동,220-3,욱일7차,51.21,"27,000"
경기도 부천시 원종동,220-3,욱일7차,51.21,"27,800"
경기도 부천시 원종동,469,원종e편한세상,80.15,"44,800"
경기도 부천시 원종동,469,원종e편한세상,48.02,"32,000"
경기도 부천시 원종동,470,원종동금호어울림,116.86,"75,300"
경기도 부천시 원종동,470,원종동금호어울림,84.98,"67,950"
경기도 부천시 원종동,470,원종동금호어울림,84.98,"67,800"
경기도 부천시 원종동,470,원종동금호어울림,84.98,"61,000"
경기도 부천시 원종동,470,원종동금호어울림,84.98,"69,700"
경기도 부천시 원종동,470,원종동금호어울림,84.98,"69,500"
경기도 부천시 원종동,129-52,원종주공,39.27,"33,000"
경기도 부천시 원종동,129-52,원종주공,39.27,"34,000"
경기도 부천시 원종동,129-52,원종주공,39.66,"35,000"
경기도 부천시 원종동,129-52,원종주공,46.65,"42,000"
경기도 부천시 원종동,129-52,원종주공,39.66,"32,800"
경기도 부천시 원종동,129-52,원종주공,39.27,"34,900"
경기도 부천시 원종동,129-52,원종주공,39.66,"35,000"
경기도 부천시 원종동,129-52,원종주공,39.27,"35,000"
경기도 부천시 원종동,129-52,원종주공,39.66,"35,000"
경기도 부천시 원종동,129-52,원종주공,39.27,"34,000"
경기도 부천시 원종동,129-52,원종주공,39.27,"35,000"
경기도 부천시 원종동,129-52,원종주공,39.66,"35,600"
경기도 부천시 원종동,129-52,원종주공,39.27,"34,000"
경기도 부천시 원종동,129-52,원종주공,39.27,"34,000"
경기도 부천시 원종동,138-12,유림,44.28,"18,000"
경기도 부천시 원종동,138-12,유림,44.28,"22,000"
경기도 부천시 원종동,139-1,유호나동,38.7,"16,800"
경기도 부천시 원종동,139-1,유호나동,38.7,"16,900"
경기도 부천시 원종동,200-3,은성,44.04,"18,200"
경기도 부천시 원종동,200-3,은성,44.04,"17,800"
경기도 부천시 원종동,200-3,은성,44.04,"19,300"
경기도 부천시 원종동,200-3,은성,44.04,"18,400"
경기도 부천시 원종동,253-3,이스트힐 뷰,67.99,"34,000"
경기도 부천시 원종동,253-3,이스트힐 뷰,67.99,"33,300"
경기도 부천시 원종동,253-3,이스트힐 뷰,70.16,"32,600"
경기도 부천시 원종동,363-7,인수,74.67,"28,000"
경기도 부천시 원종동,369,장미,56.88,"24,500"
경기도 부천시 원종동,138-30,주왕노빌리움아파트,62.895,"35,000"
경기도 부천시 원종동,289-12,하림골든뷰APT,62.25,"33,500"
경기도 부천시 원종동,135-2,한아름,53.28,"25,800"
경기도 부천시 원종동,135-2,한아름,43.32,"18,800"
경기도 부천시 원종동,135-2,한아름,53.28,"22,500"
경기도 부천시 원종동,228,한울빌리지,74.43,"40,000"
경기도 부천시 원종동,275-2,한울팰리스,68.16,"42,000"
경기도 부천시 원종동,275-2,한울팰리스,68.16,"43,000"
경기도 부천시 원종동,171,해주2차,59.38,"32,000"
경기도 부천시 원종동,171,해주2차,84.63,"52,000"
경기도 부천시 원종동,211-1,현대(211-1),53.16,"24,500"
경기도 부천시 원종동,211-3,현대(211-3),50.43,"27,900"
경기도 부천시 원종동,201,협성,38.07,"14,700"
경기도 부천시 원종동,201,협성,38.07,"14,200"
경기도 부천시 원종동,138-1,효자,42.12,"17,000"
경기도 부천시 원종동,138-1,효자,42.12,"18,000"
경기도 부천시 원종동,138-1,효자,42.12,"19,000"
경기도 부천시 원종동,138-1,효자,48.87,"20,500"
경기도 부천시 원종동,138-1,효자,42.12,"19,900"
경기도 부천시 작동,75-2,건우로얄,52.41,"15,950"
경기도 부천시 작동,71-1,대덕,36,"12,900"
경기도 부천시 작동,5,로얄,55.71,"24,300"
경기도 부천시 작동,5,로얄,53.19,"25,800"
경기도 부천시 작동,74-3,적성,42.12,"12,500"
경기도 부천시 작동,75,적성-1,42.12,"13,950"
경기도 부천시 작동,75,적성-1,42.12,"13,950"
경기도 부천시 작동,75,적성-1,42.12,"13,800"
경기도 부천시 작동,69-9,해주3차,80.54,"40,000"
경기도 부천시 작동,69-9,해주3차,83.21,"42,000"
경기도 부천시 중동,1185-2,그린타운(금호),101.97,"64,000"
경기도 부천시 중동,1182,그린타운(삼성),173.865,"69,700"
경기도 부천시 중동,1182,그린타운(삼성),173.865,"70,000"
경기도 부천시 중동,1182,그린타운(삼성),173.865,"68,000"
경기도 부천시 중동,1182,그린타운(삼성),133.47,"59,500"
경기도 부천시 중동,1182,그린타운(삼성),133.47,"72,600"
경기도 부천시 중동,1182,그린타운(우성1),167.835,"69,000"
경기도 부천시 중동,1184-6,그린타운(우성2),59.95,"43,300"
경기도 부천시 중동,1184-6,그린타운(우성2),84.96,"57,500"
경기도 부천시 중동,1184-6,그린타운(우성2),59.95,"44,700"
경기도 부천시 중동,1184-6,그린타운(우성2),84.96,"53,500"
경기도 부천시 중동,1183,그린타운(한신),113.58,"62,000"
경기도 부천시 중동,1183,그린타운(한신),149.47,"69,700"
경기도 부천시 중동,1183,그린타운(한신),184.72,"83,000"
경기도 부천시 중동,1183,그린타운(한신),149.47,"74,500"
경기도 부천시 중동,1183,그린타운(한신),113.58,"62,000"
경기도 부천시 중동,1185-2,그린타운(한양),165.02,"69,300"
경기도 부천시 중동,1185-2,그린타운(한양),134.96,"65,000"
경기도 부천시 중동,1185-2,그린타운(한양),134.96,"72,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"23,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,900"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"23,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"22,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),51.66,"29,800"
경기도 부천시 중동,1029,금강마을(주공),42.75,"24,900"
경기도 부천시 중동,1029,금강마을(주공),42.75,"27,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"24,800"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"26,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"24,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"24,400"
경기도 부천시 중동,1029,금강마을(주공),51.66,"29,400"
경기도 부천시 중동,1029,금강마을(주공),42.75,"24,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"22,000"
경기도 부천시 중동,1029,금강마을(주공),49.77,"37,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"26,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,650"
경기도 부천시 중동,1029,금강마을(주공),42.75,"29,900"
경기도 부천시 중동,1029,금강마을(주공),51.66,"37,900"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"29,800"
경기도 부천시 중동,1029,금강마을(주공),51.66,"39,900"
경기도 부천시 중동,1029,금강마을(주공),41.85,"24,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"24,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"28,900"
경기도 부천시 중동,1029,금강마을(주공),41.85,"26,500"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,500"
경기도 부천시 중동,1029,금강마을(주공),42.75,"24,700"
경기도 부천시 중동,1029,금강마을(주공),41.85,"23,800"
경기도 부천시 중동,1029,금강마을(주공),42.75,"25,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"23,500"
경기도 부천시 중동,1029,금강마을(주공),49.77,"40,300"
경기도 부천시 중동,1029,금강마을(주공),41.85,"26,700"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,800"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,900"
경기도 부천시 중동,1029,금강마을(주공),51.66,"37,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"22,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"23,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"21,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"25,800"
경기도 부천시 중동,1029,금강마을(주공),41.85,"28,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"24,900"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,500"
경기도 부천시 중동,1029,금강마을(주공),42.75,"27,000"
경기도 부천시 중동,1029,금강마을(주공),84.81,"57,000"
경기도 부천시 중동,1029,금강마을(주공),84.81,"56,000"
경기도 부천시 중동,1029,금강마을(주공),49.77,"38,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"29,500"
경기도 부천시 중동,1029,금강마을(주공),51.66,"38,300"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,900"
경기도 부천시 중동,1029,금강마을(주공),41.85,"25,800"
경기도 부천시 중동,1029,금강마을(주공),41.85,"21,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"32,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"28,700"
경기도 부천시 중동,1029,금강마을(주공),41.85,"27,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"30,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"25,000"
경기도 부천시 중동,1029,금강마을(주공),84.81,"60,000"
경기도 부천시 중동,1029,금강마을(주공),41.85,"24,000"
경기도 부천시 중동,1029,금강마을(주공),42.75,"29,500"
경기도 부천시 중동,1102,꿈마을(건영),85,"59,000"
경기도 부천시 중동,1102,꿈마을(건영),101.82,"65,000"
경기도 부천시 중동,1103,꿈마을(동아),84.72,"53,500"
경기도 부천시 중동,1103,꿈마을(동아),84.72,"55,000"
경기도 부천시 중동,1103,꿈마을(동아),134.78,"72,500"
경기도 부천시 중동,1103,꿈마을(동아),59.55,"47,000"
경기도 부천시 중동,1104,꿈마을(삼환),81.48,"49,500"
경기도 부천시 중동,1104,꿈마을(삼환),81.48,"56,500"
경기도 부천시 중동,1104,꿈마을(삼환),81.48,"54,000"
경기도 부천시 중동,1104,꿈마을(삼환),81.48,"46,500"
경기도 부천시 중동,1104,꿈마을(한진),134.46,"67,300"
경기도 부천시 중동,1104,꿈마을(한진),59.88,"45,800"
경기도 부천시 중동,1104,꿈마을(한진),59.88,"48,250"
경기도 부천시 중동,1104,꿈마을(한진),81.48,"60,900"
경기도 부천시 중동,1104,꿈마을(한진),134.46,"73,700"
경기도 부천시 중동,1041,덕유마을(주공2),45,"23,400"
경기도 부천시 중동,1041,덕유마을(주공2),45,"23,400"
경기도 부천시 중동,1041,덕유마을(주공2),45,"23,400"
경기도 부천시 중동,1041,덕유마을(주공2),45,"23,500"
경기도 부천시 중동,1041,덕유마을(주공2),39.9,"23,000"
경기도 부천시 중동,1041,덕유마을(주공2),45,"23,250"
경기도 부천시 중동,1041,덕유마을(주공2),45,"18,900"
경기도 부천시 중동,1041,덕유마을(주공2),45,"24,000"
경기도 부천시 중동,1041,덕유마을(주공2),45,"26,000"
경기도 부천시 중동,1041,덕유마을(주공2),39.9,"22,000"
경기도 부천시 중동,1041,덕유마을(주공2),45,"24,500"
경기도 부천시 중동,1041,덕유마을(주공2),45,"23,500"
경기도 부천시 중동,1041,덕유마을(주공2),39.9,"20,300"
경기도 부천시 중동,1041,덕유마을(주공2),39.9,"22,000"
경기도 부천시 중동,1041,덕유마을(주공2),45,"26,500"
경기도 부천시 중동,1041,덕유마을(주공2),45,"26,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"30,500"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"19,500"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"30,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"30,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"34,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"17,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"32,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"19,500"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"19,200"
경기도 부천시 중동,1040,덕유마을(주공3),47.4,"29,000"
경기도 부천시 중동,1040,덕유마을(주공3),47.4,"29,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"38,500"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"19,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"18,850"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"18,900"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"31,500"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"39,500"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"39,500"
경기도 부천시 중동,1040,덕유마을(주공3),47.4,"30,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"40,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"19,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"34,600"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"38,000"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"35,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"19,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"16,700"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"44,900"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"18,500"
경기도 부천시 중동,1040,덕유마을(주공3),58.74,"42,850"
경기도 부천시 중동,1040,덕유마을(주공3),47.4,"33,000"
경기도 부천시 중동,1040,덕유마을(주공3),39.48,"20,000"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"33,000"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"41,000"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"21,500"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"40,000"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"21,500"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"40,700"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"20,000"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"23,900"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"34,000"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"21,700"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"21,500"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"40,000"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"35,000"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"40,500"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"42,950"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"40,000"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"40,000"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"23,900"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"23,000"
경기도 부천시 중동,1041,덕유마을(주공4),39.9,"20,000"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"44,900"
경기도 부천시 중동,1041,덕유마을(주공4),59.98,"44,900"
경기도 부천시 중동,825,동원(825-0),45.39,"21,900"
경기도 부천시 중동,1293-1,래미안 부천 중동,84.98,"83,500"
경기도 부천시 중동,1293-1,래미안 부천 중동,59.98,"71,500"
경기도 부천시 중동,1293-1,래미안 부천 중동,84.98,"86,500"
경기도 부천시 중동,1293-1,래미안 부천 중동,84.98,"87,000"
경기도 부천시 중동,1293-1,래미안 부천 중동,84.98,"93,500"
경기도 부천시 중동,1293-1,래미안 부천 중동,70,"80,000"
경기도 부천시 중동,1293-1,래미안 부천 중동,84.98,"95,500"
경기도 부천시 중동,1116,리첸시아중동,151.09,"135,000"
경기도 부천시 중동,1116,리첸시아중동,117.38,"93,000"
경기도 부천시 중동,1116,리첸시아중동,140.61,"125,000"
경기도 부천시 중동,1116,리첸시아중동,117.38,"91,000"
경기도 부천시 중동,1116,리첸시아중동,117.38,"96,500"
경기도 부천시 중동,1116,리첸시아중동,151.09,"135,000"
경기도 부천시 중동,1116,리첸시아중동,117.38,"101,500"
경기도 부천시 중동,1116,리첸시아중동,117.38,"105,000"
경기도 부천시 중동,1116,리첸시아중동,117.38,"71,500"
경기도 부천시 중동,1175-2,무지개마을(LG),84.9,"49,500"
경기도 부천시 중동,1175-2,무지개마을(LG),84.9,"55,900"
경기도 부천시 중동,1175-2,무지개마을(LG),84.9,"60,100"
경기도 부천시 중동,1175-2,무지개마을(LG),84.9,"56,000"
경기도 부천시 중동,1175-2,무지개마을(LG),84.9,"53,000"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"51,000"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"57,000"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"60,500"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"56,500"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"57,500"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"59,000"
경기도 부천시 중동,1176-2,무지개마을(동신),84.6,"60,000"
경기도 부천시 중동,1179,미리내마을(금호),84.93,"57,800"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"24,500"
경기도 부천시 중동,1179,미리내마을(금호),84.93,"59,000"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"23,200"
경기도 부천시 중동,1179,미리내마을(금호),84.93,"58,000"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"25,500"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"25,500"
경기도 부천시 중동,1179,미리내마을(금호),84.93,"54,000"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"24,000"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"26,200"
경기도 부천시 중동,1179,미리내마을(금호),41.85,"25,800"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"55,000"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"58,500"
경기도 부천시 중동,1181,미리내마을(동성),52.88,"33,000"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"57,000"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"54,400"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"50,000"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"55,000"
경기도 부천시 중동,1181,미리내마을(동성),52.88,"34,800"
경기도 부천시 중동,1181,미리내마을(동성),84.6,"56,750"
경기도 부천시 중동,1181,미리내마을(동성),78.08,"46,950"
경기도 부천시 중동,1181,미리내마을(동성),52.88,"35,000"
경기도 부천시 중동,1181,미리내마을(동성),52.88,"36,800"
경기도 부천시 중동,1181,미리내마을(동성),78.08,"47,000"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"17,900"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,500"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"17,000"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,400"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(롯데1),42.51,"23,500"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,470"
경기도 부천시 중동,1178,미리내마을(롯데1),42.51,"23,500"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,700"
경기도 부천시 중동,1178,미리내마을(롯데1),42.51,"24,100"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"18,900"
경기도 부천시 중동,1178,미리내마을(롯데1),42.51,"23,850"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,800"
경기도 부천시 중동,1178,미리내마을(롯데1),42.51,"22,900"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"18,000"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"18,800"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,700"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,500"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,000"
경기도 부천시 중동,1178,미리내마을(롯데1),33.54,"19,500"
경기도 부천시 중동,1180-1,미리내마을(롯데2),71.56,"49,000"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"44,800"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"50,000"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"45,000"
경기도 부천시 중동,1180-1,미리내마을(롯데2),84.99,"61,800"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"47,500"
경기도 부천시 중동,1180-1,미리내마을(롯데2),84.99,"60,900"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"48,500"
경기도 부천시 중동,1180-1,미리내마을(롯데2),84.99,"62,000"
경기도 부천시 중동,1180-1,미리내마을(롯데2),71.56,"53,000"
경기도 부천시 중동,1180-1,미리내마을(롯데2),84.99,"65,300"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"49,000"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"50,800"
경기도 부천시 중동,1180-1,미리내마을(롯데2),64.08,"51,000"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"19,500"
경기도 부천시 중동,1178,미리내마을(삼성),54,"35,800"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"17,000"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(삼성),54,"35,000"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"18,700"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"18,700"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"19,400"
경기도 부천시 중동,1178,미리내마을(삼성),54,"38,000"
경기도 부천시 중동,1178,미리내마을(삼성),54,"38,500"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"19,500"
경기도 부천시 중동,1178,미리내마을(삼성),42.51,"24,400"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(삼성),33.54,"18,900"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"18,700"
경기도 부천시 중동,1178,미리내마을(우성),42.51,"22,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,400"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"17,800"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"16,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"18,300"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"17,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"17,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,000"
경기도 부천시 중동,1178,미리내마을(우성),42.51,"25,900"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"16,400"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,300"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"17,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"18,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"18,500"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"20,000"
경기도 부천시 중동,1178,미리내마을(우성),33.54,"19,500"
경기도 부천시 중동,1179,미리내마을(한신),41.85,"24,000"
경기도 부천시 중동,1179,미리내마을(한신),84.96,"58,900"
경기도 부천시 중동,1179,미리내마을(한신),41.85,"24,000"
경기도 부천시 중동,1179,미리내마을(한신),84.96,"63,000"
경기도 부천시 중동,1179,미리내마을(한신),84.96,"65,500"
경기도 부천시 중동,1179,미리내마을(한신),84.96,"67,500"
경기도 부천시 중동,1179,미리내마을(한신),41.85,"24,700"
경기도 부천시 중동,1179,미리내마을(한신),41.85,"25,000"
경기도 부천시 중동,1179,미리내마을(한신),41.85,"25,000"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"23,700"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"23,500"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"23,900"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"24,400"
경기도 부천시 중동,1179,미리내마을(한양),84.9,"61,700"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"23,800"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"22,500"
경기도 부천시 중동,1179,미리내마을(한양),84.9,"55,000"
